fecha,buque,imo,puerto,pax,trip,exentos,sentido,servicio,anio
2021-04-27 00:00:00,BBC EUROPE,9266308,PUERTO BUENOS AIRES,0,14,0,Entrada,Carga,2021
2021-04-27 00:00:00,LOGIN JATOB¡,9471898,PUERTO BUENOS AIRES,0,19,0,Entrada,Carga,2021
2021-04-27 00:00:00,NAVIG8 SPARK,9731743,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-04-27 00:00:00,NORTHERN MAJESTIC,9252565,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-04-27 00:00:00,SEASPAN HARRIER,9793923,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-04-28 00:00:00,CAP SAN ANTONIO,9380738,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-04-28 00:00:00,CLARA B,9535503,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-04-28 00:00:00,DOÒA MAGDA,3963,PUERTO BUENOS AIRES,0,10,0,Entrada,Carga,2021
2021-04-28 00:00:00,EXPLORADOR,7034878,PUERTO BUENOS AIRES,0,15,0,Salida,Carga,2021
2021-04-28 00:00:00,FRANCISCO,9610028,BUQUEBUS,408,30,8,Entrada,Pasajeros,2021
2021-04-28 00:00:00,FRANCISCO,9610028,BUQUEBUS,269,30,8,Salida,Pasajeros,2021
2021-04-28 00:00:00,LOGIN JATOB¡,9471898,PUERTO BUENOS AIRES,0,19,0,Salida,Carga,2021
2021-04-28 00:00:00,NAVE LUMINOSITY,9657040,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-04-28 00:00:00,NORTHERN MAJESTIC,9252565,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-04-28 00:00:00,ROSA,9092343,PUERTO BUENOS AIRES,0,13,0,Entrada,Carga,2021
2021-04-29 00:00:00,DOÒA MAGDA,3963,PUERTO BUENOS AIRES,0,10,0,Salida,Carga,2021
2021-04-29 00:00:00,ENTERPRISE,9539236,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-04-29 00:00:00,GIOVANNI VENTURI,9571258,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-04-29 00:00:00,MSC MICHELA,9720512,PUERTO BUENOS AIRES,0,30,0,Entrada,Carga,2021
2021-04-29 00:00:00,ROSA,9092343,PUERTO BUENOS AIRES,0,13,0,Salida,Carga,2021
2021-04-30 00:00:00,BRUCE,9741140,PUERTO BUENOS AIRES,0,14,0,Entrada,Carga,2021
2021-04-30 00:00:00,CAP SAN ANTONIO,9380738,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-04-30 00:00:00,CELSIUS MANHATTAN,9323766,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-04-30 00:00:00,FRANCISCO,9610028,BUQUEBUS,294,25,1,Entrada,Pasajeros,2021
2021-04-30 00:00:00,FRANCISCO,9610028,BUQUEBUS,126,25,4,Salida,Pasajeros,2021
2021-04-30 00:00:00,MSC DARDANELLES,9247754,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-04-30 00:00:00,RAUL D,9545974,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-04-30 00:00:00,RAUL D,9545974,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-05-01 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-05-01 00:00:00,MSC MICHELA,9720512,PUERTO BUENOS AIRES,0,29,0,Salida,Carga,2021
2021-05-02 00:00:00,LOGIN JACARANDA,9471886,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-05-02 00:00:00,MSC DARDANELLES,9247754,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-05-02 00:00:00,NORTHERN MAGNUM,9252541,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-05-02 00:00:00,NORTHERN MAGNUM,9252541,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-05-02 00:00:00,TORRENTE,9447914,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-03 00:00:00,FRANCISCO,9610028,BUQUEBUS,243,26,5,Entrada,Pasajeros,2021
2021-05-03 00:00:00,FRANCISCO,9610028,BUQUEBUS,175,27,1,Salida,Pasajeros,2021
2021-05-03 00:00:00,SAN FELIPE,9698628,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-05-03 00:00:00,SWIFT WINCHESTER,9470909,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-05-04 00:00:00,CAP SAN ARTEMISSIO,9633939,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-04 00:00:00,SAN FELIPE,9698628,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-05-04 00:00:00,SKYROS,9695016,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-04 00:00:00,TORRENTE,9447914,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-05-05 00:00:00,BRUCE,9741140,PUERTO BUENOS AIRES,0,14,0,Salida,Carga,2021
2021-05-05 00:00:00,REINA DEL PARANA,7027758,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-05-06 00:00:00,FRANCISCO,9610028,BUQUEBUS,338,28,1,Entrada,Pasajeros,2021
2021-05-06 00:00:00,FRANCISCO,9610028,BUQUEBUS,246,28,3,Salida,Pasajeros,2021
2021-05-06 00:00:00,MSC DESIREE,9745665,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-06 00:00:00,SEAMAX ROWAYTON,9732589,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-05-06 00:00:00,SKYROS,9695016,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-05-06 00:00:00,TEHIA,9051997,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-05-07 00:00:00,APOGEE SPIRIT,9561875,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-05-07 00:00:00,CAP SAN ARTEMISSIO,9633939,PUERTO BUENOS AIRES,0,15,0,Salida,Carga,2021
2021-05-07 00:00:00,LINCOLN PARK,9640097,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-05-08 00:00:00,CAP SAN MARCO,9629445,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-05-08 00:00:00,EVER LEARNED,9604108,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-05-08 00:00:00,MSC DESIREE,9745665,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-05-08 00:00:00,SEAMAX ROWAYTON,9732589,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-05-08 00:00:00,TUCAPEL,9569970,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-10 00:00:00,API X,9909522,PUERTO BUENOS AIRES,0,13,0,Entrada,Carga,2021
2021-05-10 00:00:00,CAP SAN MARCO,9629445,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-05-10 00:00:00,FRANCISCO,9610028,BUQUEBUS,353,28,6,Entrada,Pasajeros,2021
2021-05-10 00:00:00,FRANCISCO,9610028,BUQUEBUS,297,28,5,Salida,Pasajeros,2021
2021-05-10 00:00:00,MAERSK KARACHI,9162215,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-05-10 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-05-10 00:00:00,MSC SOFIA CELESTE,9702091,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2021
2021-05-10 00:00:00,TUCAPEL,9569970,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-05-11 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-05-11 00:00:00,EVER LEARNED,9604108,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-05-12 00:00:00,MAERSK KARACHI,9162215,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-05-12 00:00:00,MAERSK LA PAZ,9526899,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-05-12 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-05-12 00:00:00,MSC SOFIA CELESTE,9702091,PUERTO BUENOS AIRES,0,29,0,Salida,Carga,2021
2021-05-12 00:00:00,TEHIA,9051997,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-05-13 00:00:00,CLARA B,9535503,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-05-13 00:00:00,DOÒA MAGDA,3963,PUERTO BUENOS AIRES,0,10,0,Entrada,Carga,2021
2021-05-13 00:00:00,FRANCISCO,9610028,BUQUEBUS,397,28,4,Entrada,Pasajeros,2021
2021-05-13 00:00:00,FRANCISCO,9610028,BUQUEBUS,315,28,4,Salida,Pasajeros,2021
2021-05-13 00:00:00,MAERSK LA PAZ,9526899,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-05-14 00:00:00,CARMEN S,9796341,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-05-14 00:00:00,NAVIG8 SPICA,9739264,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-05-14 00:00:00,ROSA,9092343,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-05-14 00:00:00,TEMPANOS,9447897,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-15 00:00:00,AUSTRAL II,2451,PUERTO BUENOS AIRES,0,7,0,Salida,Carga,2021
2021-05-15 00:00:00,MAIPO,9400083,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-15 00:00:00,MSC VIGO,9285691,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2021
2021-05-16 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-05-16 00:00:00,TEMPANOS,9447897,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-05-17 00:00:00,AUSTRAL II,2451,PUERTO BUENOS AIRES,0,6,0,Entrada,Carga,2021
2021-05-17 00:00:00,BBC NEWCASTLE,9484209,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-05-17 00:00:00,CAPE ARTEMISIO,977175,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-17 00:00:00,FRANCISCO,9610028,BUQUEBUS,490,30,4,Entrada,Pasajeros,2021
2021-05-17 00:00:00,FRANCISCO,9610028,BUQUEBUS,268,30,8,Salida,Pasajeros,2021
2021-05-17 00:00:00,LOGIN ENDURANCE,9571296,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-05-17 00:00:00,MAIPO,9400083,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-05-17 00:00:00,MSC VIGO,9285691,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-05-17 00:00:00,ROSA,9092343,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-05-18 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-05-18 00:00:00,BBC NEWCASTLE,9484209,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-05-20 00:00:00,CAPE ARTEMISIO,977175,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-05-20 00:00:00,CARMEN S,9796341,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-05-20 00:00:00,DOÒA MAGDA,3963,PUERTO BUENOS AIRES,0,10,0,Salida,Carga,2021
2021-05-20 00:00:00,FRANCISCO,9610028,BUQUEBUS,412,28,8,Entrada,Pasajeros,2021
2021-05-20 00:00:00,FRANCISCO,9610028,BUQUEBUS,302,28,5,Salida,Pasajeros,2021
2021-05-20 00:00:00,JOSAMO,8933746,PUERTO BUENOS AIRES,0,13,0,Entrada,Carga,2021
2021-05-20 00:00:00,LOGIN ENDURANCE,9571296,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-05-20 00:00:00,MAERSK LEBU,9526930,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-05-21 00:00:00,HUNGARY,9723253,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-05-21 00:00:00,ISABELLE I,7801843,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-05-21 00:00:00,JOSAMO,8933746,PUERTO BUENOS AIRES,0,13,0,Salida,Carga,2021
2021-05-22 00:00:00,CAP SAN MALEAS,9622215,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-05-22 00:00:00,CHAMPION POMER,9455739,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-22 00:00:00,EVER LAUREL,9595474,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-05-22 00:00:00,MAERSK LEBU,9526930,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-05-23 00:00:00,HUNGARY,9723253,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-05-23 00:00:00,LOG-IN JATOBA,9471898,PUERTO BUENOS AIRES,0,19,0,Entrada,Carga,2021
2021-05-24 00:00:00,FRANCISCO,9610028,BUQUEBUS,352,29,4,Entrada,Pasajeros,2021
2021-05-24 00:00:00,FRANCISCO,9610028,BUQUEBUS,365,28,5,Salida,Pasajeros,2021
2021-05-24 00:00:00,MSC BARBARA,9226932,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-05-24 00:00:00,TOLTEN,9612870,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-25 00:00:00,CAP SAN MALEAS,9622215,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-05-25 00:00:00,EVER LAUREL,9595474,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-05-25 00:00:00,MOL LONDRINA,9527037,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-05-25 00:00:00,MSC BARBARA,9226932,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-05-25 00:00:00,TOLTEN,9612870,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-05-27 00:00:00,ATLANTIC DAMA,350,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-05-27 00:00:00,JOSAMO,8933746,PUERTO BUENOS AIRES,0,13,0,Salida,Carga,2021
2021-05-27 00:00:00,MSC ABIDJAN,9618264,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-28 00:00:00,BBC NEWCASTLE,9484209,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-05-28 00:00:00,CAP SAN RAPHAEL,9622253,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-05-28 00:00:00,FRANCISCO,9610028,BUQUEBUS,290,30,6,Entrada,Pasajeros,2021
2021-05-28 00:00:00,FRANCISCO,9610028,BUQUEBUS,251,28,3,Salida,Pasajeros,2021
2021-05-28 00:00:00,MAERSK LONDRINA,95222037,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-05-28 00:00:00,MSC BARCELONA,9480186,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2021
2021-05-30 00:00:00,BRUCE,9741140,PUERTO BUENOS AIRES,0,14,0,Entrada,Carga,2021
2021-05-30 00:00:00,CMA CGM CARL ANTOINE,9718117,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-05-30 00:00:00,MSC ABIDJAN,9618264,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-05-30 00:00:00,MSC BARCELONA,9480186,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-05-31 00:00:00,CAP SAN RAPHAEL,9622253,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-05-31 00:00:00,FRANCISCO,9610028,BUQUEBUS,412,28,13,Entrada,Pasajeros,2021
2021-05-31 00:00:00,FRANCISCO,9610028,BUQUEBUS,235,28,4,Salida,Pasajeros,2021
2021-05-31 00:00:00,ISABELLE I,7801843,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-05-31 00:00:00,NORTHERN MAGNITUDE,9252553,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-06-01 00:00:00,SE CARDI,9846316,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-06-02 00:00:00,CMA CGM CARL ANTOINE,9718117,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-06-02 00:00:00,EVER LIFTING,9629122,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-06-02 00:00:00,MAERSK LIMA,9526875,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-06-02 00:00:00,NORTHERN MAGNITUDE,9252553,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-06-02 00:00:00,UASC AL KHOR,9323962,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-06-03 00:00:00,BRUCE,9741140,PUERTO BUENOS AIRES,0,14,0,Salida,Carga,2021
2021-06-03 00:00:00,FRANCISCO,9610028,BUQUEBUS,456,29,3,Entrada,Pasajeros,2021
2021-06-03 00:00:00,FRANCISCO,9610028,BUQUEBUS,264,29,5,Salida,Pasajeros,2021
2021-06-03 00:00:00,ROSA,9092343,PUERTO BUENOS AIRES,0,13,0,Entrada,Carga,2021
2021-06-04 00:00:00,AVA PAYAGUA,9551090,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-06-04 00:00:00,COSCO SHIPPING CHANG QING,9872171,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-06-04 00:00:00,EVER LIFTING,9629122,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-06-04 00:00:00,MAERSK LIMA,9526875,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-06-04 00:00:00,MSC CORUNA,9480215,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2021
2021-06-04 00:00:00,RAUL D,9545974,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-06-04 00:00:00,UASC AL KHOR,9323962,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-06-05 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-06-05 00:00:00,MSC CORUNA,9480215,PUERTO BUENOS AIRES,0,29,0,Salida,Carga,2021
2021-06-06 00:00:00,IONIC HALO,9595369,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-06-06 00:00:00,MEHUIN,9400100,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-06-06 00:00:00,TUBUL,9447873,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-06-07 00:00:00,BUENOS AIRES EXPRESS,9216987,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-06-07 00:00:00,COSCO SHIPPING THAMES,9731937,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2021
2021-06-07 00:00:00,FRANCISCO,9610028,BUQUEBUS,415,28,5,Entrada,Pasajeros,2021
2021-06-07 00:00:00,FRANCISCO,9610028,BUQUEBUS,275,28,6,Salida,Pasajeros,2021
2021-06-07 00:00:00,MAERSK LANCO,9527049,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-06-07 00:00:00,MEHUIN,9400100,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-06-07 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-06-07 00:00:00,TUBUL,9447873,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-06-08 00:00:00,LAVRAKI,9323077,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-06-09 00:00:00,BUENOS AIRES EXPRESS,9216987,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-06-09 00:00:00,CARMEN S,9796341,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-06-09 00:00:00,COSCO SHIPPING CHANG QING,9872171,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-06-09 00:00:00,COSCO SHIPPING THAMES,9731937,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-06-09 00:00:00,MAERSK LANCO,9527049,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-06-09 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-06-09 00:00:00,MSC CATERINA,9705005,PUERTO BUENOS AIRES,0,30,0,Entrada,Carga,2021
2021-06-10 00:00:00,CAP SAN LORENZO,9622227,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-06-10 00:00:00,ENTERPRISE,9539236,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-06-10 00:00:00,FRANCISCO,9610028,BUQUEBUS,417,28,6,Entrada,Pasajeros,2021
2021-06-10 00:00:00,FRANCISCO,9610028,BUQUEBUS,322,28,3,Salida,Pasajeros,2021
2021-06-12 00:00:00,CARMEN S,9796341,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-06-12 00:00:00,E.R. CANADA,18368,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-06-12 00:00:00,NORTHERN MAJESTIC,9252565,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-06-13 00:00:00,CAP SAN LORENZO,9622227,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-06-13 00:00:00,COSCO SHIPPING VOLGA,9731925,PUERTO BUENOS AIRES,0,30,0,Entrada,Carga,2021
2021-06-13 00:00:00,MSC CATERINA,9705005,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-06-13 00:00:00,NAUTIC TWIN,4318,PUERTO BUENOS AIRES,0,10,0,Entrada,Carga,2021
2021-06-13 00:00:00,NORTHERN MAJESTIC,9252565,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-06-13 00:00:00,SEASPAN RAPTOR,9793911,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-06-14 00:00:00,FRANCISCO,9610028,BUQUEBUS,518,29,4,Entrada,Pasajeros,2021
2021-06-14 00:00:00,FRANCISCO,9610028,BUQUEBUS,326,30,7,Salida,Pasajeros,2021
2021-06-14 00:00:00,MAERSK LAGUNA,9526942,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-06-14 00:00:00,MSC ARICA,9619452,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2021
2021-06-14 00:00:00,PIKE,9396672,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-06-14 00:00:00,SEASPAN RAPTOR,9793911,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-06-15 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-06-15 00:00:00,COSCO SHIPPING VOLGA,9731925,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-06-16 00:00:00,LOGIN ENDURANCE,9571296,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-06-16 00:00:00,MAERSK LAGUNA,9526942,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-06-16 00:00:00,MSC ARICA,9619452,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-06-16 00:00:00,REINA DEL PARANA,2436,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-06-17 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-06-17 00:00:00,JOSAMO,8933746,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-06-17 00:00:00,NAUTIC TWIN,4318,PUERTO BUENOS AIRES,0,10,0,Salida,Carga,2021
2021-06-18 00:00:00,CLARA B,9535503,PUERTO BUENOS AIRES,0,10,0,Entrada,Carga,2021
2021-06-18 00:00:00,DN38,943,PUERTO BUENOS AIRES,0,4,0,Salida,Carga,2021
2021-06-18 00:00:00,FRANCISCO,9610028,BUQUEBUS,592,29,10,Entrada,Pasajeros,2021
2021-06-18 00:00:00,FRANCISCO,9610028,BUQUEBUS,248,29,3,Salida,Pasajeros,2021
2021-06-18 00:00:00,INTREPIDO,8408466,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-06-18 00:00:00,INTREPIDO,8408466,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-06-18 00:00:00,REINA DEL PARANA,2436,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-06-18 00:00:00,TIRUA,9612882,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-06-19 00:00:00,CLARA B,9535503,PUERTO BUENOS AIRES,0,10,0,Salida,Carga,2021
2021-06-19 00:00:00,THAMES,9828144,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-06-20 00:00:00,LOGIN JATOB¡,9471898,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-06-20 00:00:00,MSC ANTONIA,9398216,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-06-20 00:00:00,NORTHERN MAGNUM,9252541,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-06-20 00:00:00,SOLAR AILENE,9877664,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-06-20 00:00:00,TIRUA,9612882,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-06-21 00:00:00,EVER LUCENT,9629067,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-06-21 00:00:00,FRANCISCO,9610028,BUQUEBUS,545,30,9,Entrada,Pasajeros,2021
2021-06-21 00:00:00,FRANCISCO,9610028,BUQUEBUS,322,30,9,Salida,Pasajeros,2021
2021-06-21 00:00:00,LOGIN JATOB¡,9471898,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-06-21 00:00:00,MAERSK LIRQUEN,9526887,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-06-21 00:00:00,MSC ANTONIA,9398216,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-06-21 00:00:00,NORTHERN MAGNUM,9252541,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-06-21 00:00:00,SOLAR MADELEIN,9882413,PUERTO BUENOS AIRES,0,18,0,Entrada,Carga,2021
2021-06-22 00:00:00,AVA PAYAGUA,9551090,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-06-22 00:00:00,BRUCE,9741140,PUERTO BUENOS AIRES,0,14,0,Entrada,Carga,2021
2021-06-22 00:00:00,NAVIGATOR SCORPIO,9404792,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-06-22 00:00:00,SOLAR AILENE,9877664,PUERTO BUENOS AIRES,0,19,0,Salida,Carga,2021
2021-06-23 00:00:00,ALIANCA MANAUS,8912522,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-06-23 00:00:00,EVER LUCENT,9629067,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-06-23 00:00:00,MAERSK LIRQUEN,9526887,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-06-24 00:00:00,CHEMTRANS MOON,9270488,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
